group,file,id,step_idx,question,baseline_epoch,final_epoch,final_flip,efficacy,specificity,repr_step_answer_before_mean,repr_step_answer_after_mean,repr_step_answer_delta_mean,repr_step_answer_before_last4,repr_step_answer_after_last4,repr_step_answer_delta_last4,repr_answer_removed_before_mean,repr_answer_removed_after_mean,repr_answer_removed_delta_mean,repr_answer_removed_before_last4,repr_answer_removed_after_last4,repr_answer_removed_delta_last4,attn_answer_to_step_before_mean,attn_answer_to_step_after_mean,attn_answer_to_step_delta_mean,attn_answer_to_step_before_last4,attn_answer_to_step_after_last4,attn_answer_to_step_delta_last4,attn_answer_to_prefix_before_mean,attn_answer_to_prefix_after_mean,attn_answer_to_prefix_delta_mean,attn_answer_to_prefix_before_last4,attn_answer_to_prefix_after_last4,attn_answer_to_prefix_delta_last4,attn_answer_to_post_step_before_mean,attn_answer_to_post_step_after_mean,attn_answer_to_post_step_delta_mean,attn_answer_to_post_step_before_last4,attn_answer_to_post_step_after_last4,attn_answer_to_post_step_delta_last4,warnings_before,warnings_after
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7056858,1,"Multicellular organisms have four main types of tissue which include muscle, epithelial, nerve, and connective tissue. Which organ consists mostly of nerve tissue?",0,5,0,90.462950,95.000000,0.664343,0.660028,-0.004315,0.773896,0.803519,0.029623,0.998043,0.997589,-0.000454,0.996987,0.996081,-0.000907,0.014635,0.014591,-0.000044,0.007633,0.006973,-0.000660,0.669495,0.659851,-0.009644,0.649414,0.584961,-0.064453,0.315689,0.325439,0.009750,0.342773,0.407227,0.064453,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_SC_413299,5,Which alternative energy resource is produced from plants?,0,5,0,98.287613,100.000000,0.646012,0.636977,-0.009035,0.745395,0.714574,-0.030821,0.998449,0.997575,-0.000874,0.997651,0.994874,-0.002777,0.014171,0.018187,0.004016,0.005211,0.004692,-0.000519,0.685791,0.666992,-0.018799,0.666992,0.601562,-0.065430,0.299850,0.314575,0.014725,0.326660,0.394043,0.067383,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7247013,1,Which of these serve as protective barriers along coastlines and are often destroyed when hit by a strong hurricane?,0,5,0,99.695928,100.000000,0.677425,0.648309,-0.029116,0.796122,0.780279,-0.015843,0.997194,0.995730,-0.001464,0.997073,0.991549,-0.005524,0.017389,0.015803,-0.001585,0.008221,0.007282,-0.000938,0.745789,0.702698,-0.043091,0.677734,0.508789,-0.168945,0.236847,0.281494,0.044647,0.313477,0.482910,0.169434,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_405136,5,Which statement is true about rocks?,0,5,0,96.698229,100.000000,0.658154,0.662141,0.003987,0.776160,0.789860,0.013701,0.997784,0.997326,-0.000458,0.997045,0.996428,-0.000616,0.015241,0.016632,0.001390,0.007034,0.007133,0.000099,0.701477,0.703247,0.001770,0.655273,0.665039,0.009766,0.282990,0.279907,-0.003082,0.337402,0.327637,-0.009766,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,MEAP_2005_8_21,1,"Surface mining is a type of mining that is done at the surface of Earth. In addition to supplying valuable minerals to industry, surface mining might also",0,5,0,96.062601,100.000000,0.614562,0.615957,0.001396,0.777999,0.784581,0.006582,0.994061,0.996264,0.002204,0.992668,0.995142,0.002474,0.050279,0.050164,-0.000114,0.005100,0.004223,-0.000877,0.488831,0.486975,-0.001856,0.408936,0.436035,0.027100,0.461243,0.462769,0.001526,0.586426,0.560059,-0.026367,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7210473,3,"A student reads the following description of a region: ""It has warm summers, moderate winters, and frequent rainfall."" What information does this description best provide?",0,5,0,99.975722,100.000000,0.646419,0.652375,0.005956,0.736400,0.779952,0.043552,0.997807,0.997493,-0.000315,0.996874,0.997453,0.000579,0.017353,0.017478,0.000124,0.006268,0.005482,-0.000786,0.706543,0.700256,-0.006287,0.673828,0.636719,-0.037109,0.276917,0.282532,0.005615,0.320312,0.358398,0.038086,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_SC_401272,5,Thomas Edison most likely invented the light bulb by using,0,5,0,98.217413,95.000000,0.645396,0.633643,-0.011753,0.764932,0.764727,-0.000204,0.997945,0.996155,-0.001790,0.997318,0.992518,-0.004800,0.016202,0.019237,0.003035,0.006741,0.007858,0.001118,0.719482,0.697083,-0.022400,0.671875,0.582031,-0.089844,0.264481,0.283707,0.019226,0.321289,0.408691,0.087402,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_400811,5,"To produce light, the atoms inside a light bulb transform electrical energy into what other kind of energy?",0,5,1,99.084404,100.000000,0.724421,0.715077,-0.009344,0.819109,0.840290,0.021181,0.994220,0.991851,-0.002369,0.993821,0.989601,-0.004220,0.082294,0.084078,0.001784,0.023422,0.026672,0.003250,0.653198,0.628357,-0.024841,0.673828,0.590820,-0.083008,0.264450,0.287979,0.023529,0.303223,0.382812,0.079590,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_SC_408324,3,"Scott filled a tray with juice and put it in a freezer. The next day, Scott opened the freezer. How did the juice most likely change?",0,5,0,99.984005,100.000000,0.619164,0.541491,-0.077673,0.713650,0.426349,-0.287301,0.997405,0.991825,-0.005580,0.996904,0.974354,-0.022550,0.007463,0.007197,-0.000266,0.001879,0.005934,0.004055,0.530823,0.505600,-0.025223,0.433594,0.307373,-0.126221,0.461578,0.487152,0.025574,0.563477,0.687012,0.123535,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7171605,1,Students are observing two fossils in a lab. They are told by the teacher that the fossils were found in different rock layers. What can the students most likely determine from just observing the fossils?,0,5,0,99.885954,100.000000,0.670628,0.674130,0.003501,0.784229,0.819110,0.034881,0.998547,0.996502,-0.002046,0.997943,0.993954,-0.003989,0.015651,0.016282,0.000631,0.007172,0.009789,0.002617,0.739807,0.712097,-0.027710,0.664062,0.532715,-0.131348,0.244904,0.271729,0.026825,0.329102,0.457031,0.127930,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7029803,1,Why does a floor covered with tile feel colder than a floor covered with carpet?,0,5,0,99.686112,100.000000,0.699442,0.687680,-0.011762,0.802122,0.815881,0.013759,0.998734,0.998849,0.000116,0.998387,0.998848,0.000461,0.007360,0.007590,0.000230,0.003387,0.003155,-0.000233,0.592407,0.590607,-0.001801,0.578125,0.582031,0.003906,0.400330,0.402252,0.001923,0.417969,0.414551,-0.003418,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_SC_400708,1,Gas and oil come from deposits of petroleum deep within the earth. What caused these deposits to form?,0,5,0,97.951444,95.000000,0.660680,0.672118,0.011438,0.763480,0.794382,0.030902,0.996400,0.994428,-0.001972,0.994893,0.993655,-0.001238,0.023476,0.021031,-0.002444,0.009430,0.007538,-0.001892,0.722717,0.711304,-0.011414,0.655273,0.611328,-0.043945,0.254227,0.267822,0.013596,0.334961,0.382324,0.047363,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,AIMS_2008_8_6,1,Which environmental risk is not associated with the disposal of used motor oil from cars?,0,5,1,93.036916,95.000000,0.667740,0.681712,0.013972,0.803960,0.831400,0.027440,0.994016,0.992669,-0.001348,0.992757,0.987338,-0.005419,0.016025,0.017375,0.001350,0.007889,0.010033,0.002144,0.704163,0.686279,-0.017883,0.644531,0.606445,-0.038086,0.279648,0.295929,0.016281,0.348145,0.382812,0.034668,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,MCAS_2003_5_33,3,"Air has no color and cannot be seen, yet it takes up space. What could be done to show that air takes up space?",0,5,0,99.452363,100.000000,0.652970,0.644165,-0.008805,0.749359,0.704516,-0.044843,0.998557,0.998569,0.000012,0.997943,0.998007,0.000064,0.010426,0.011333,0.000907,0.003777,0.003895,0.000118,0.713196,0.715454,0.002258,0.707031,0.716797,0.009766,0.276657,0.273331,-0.003326,0.289062,0.278564,-0.010498,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,MEA_2010_8_1,3,Which objects in our solar system give off their own light?,0,5,0,99.789867,100.000000,0.607923,0.584815,-0.023108,0.766342,0.719996,-0.046345,0.997435,0.992580,-0.004855,0.996971,0.988617,-0.008354,0.060482,0.060942,0.000460,0.004015,0.002615,-0.001400,0.683777,0.651794,-0.031982,0.687500,0.567383,-0.120117,0.255707,0.287170,0.031464,0.309082,0.430176,0.121094,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7216248,3,Which structures are common to both plant and animal cells?,0,5,0,99.995937,90.000000,0.696509,0.680157,-0.016352,0.797981,0.775415,-0.022566,0.998727,0.998430,-0.000297,0.998412,0.997849,-0.000563,0.010161,0.010974,0.000813,0.007217,0.008514,0.001297,0.641235,0.632019,-0.009216,0.625000,0.553711,-0.071289,0.348312,0.357330,0.009018,0.367676,0.437988,0.070312,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7043820,5,"When cold temperatures are produced in a chemical reaction, the reaction is known as",0,5,1,98.593408,100.000000,0.676213,0.682702,0.006488,0.785171,0.815900,0.030729,0.997083,0.996806,-0.000277,0.995611,0.993772,-0.001839,0.014931,0.014174,-0.000757,0.011536,0.009125,-0.002411,0.654114,0.650330,-0.003784,0.578125,0.539062,-0.039062,0.330719,0.335434,0.004715,0.410156,0.451660,0.041504,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_404894,3,Which is a fact about penguins?,0,5,0,95.243048,100.000000,0.715230,0.718128,0.002898,0.789731,0.793874,0.004143,0.992003,0.987767,-0.004236,0.988109,0.980848,-0.007261,0.025719,0.027965,0.002246,0.014542,0.014618,0.000076,0.657043,0.650360,-0.006683,0.598633,0.604492,0.005859,0.317383,0.321594,0.004211,0.386230,0.380371,-0.005859,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_SC_407400,2,A class plans an investigation to see which brand of light bulb lasts the longest. Which of these steps should come first?,0,5,0,98.804566,95.000000,0.643181,0.638365,-0.004816,0.790727,0.797272,0.006545,0.996685,0.995576,-0.001109,0.995409,0.994047,-0.001362,0.054539,0.055692,0.001153,0.008926,0.010071,0.001144,0.735291,0.725647,-0.009644,0.697266,0.634766,-0.062500,0.210052,0.218643,0.008591,0.294434,0.354980,0.060547,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7102323,1,Students conduct an investigation with 20 of the same tomato plants. Each plant receives the same amount of water but different amounts of sunlight. The students measure the number of fruits on each plant every day. What is the dependent variable in this investigation?,0,5,0,99.870904,100.000000,0.627884,0.624447,-0.003437,0.773439,0.771697,-0.001742,0.994699,0.994007,-0.000692,0.989930,0.990287,0.000357,0.046785,0.048933,0.002148,0.006508,0.006584,0.000076,0.688110,0.666077,-0.022034,0.647461,0.558594,-0.088867,0.265381,0.284760,0.019379,0.347656,0.434082,0.086426,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_SC_402029,3,"When making observations in nature, what is the best way for students to show respect for the environment?",0,5,0,98.744437,100.000000,0.719533,0.706824,-0.012709,0.815821,0.803240,-0.012581,0.997360,0.993740,-0.003620,0.997294,0.990318,-0.006976,0.022113,0.022337,0.000224,0.013893,0.014618,0.000725,0.678040,0.660767,-0.017273,0.654297,0.572266,-0.082031,0.299957,0.316986,0.017029,0.330566,0.413574,0.083008,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_SC_402120,5,Which tool would be best to use to determine how long it takes a cup of water to boil?,0,5,1,99.069954,100.000000,0.711397,0.721725,0.010328,0.809105,0.844770,0.035664,0.996352,0.993903,-0.002449,0.994822,0.992026,-0.002795,0.017699,0.023297,0.005598,0.013329,0.014709,0.001381,0.658630,0.641785,-0.016846,0.657227,0.600586,-0.056641,0.323547,0.334351,0.010803,0.329102,0.383789,0.054688,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_SC_408547,1,The end result in the process of photosynthesis is the production of sugar and oxygen. Which step signals the beginning of photosynthesis?,0,5,0,97.081958,95.000000,0.680559,0.675457,-0.005102,0.806269,0.800557,-0.005712,0.998131,0.998058,-0.000074,0.997422,0.998131,0.000710,0.009505,0.009351,-0.000154,0.005932,0.004513,-0.001419,0.684814,0.675659,-0.009155,0.649414,0.602539,-0.046875,0.305725,0.314941,0.009216,0.345215,0.392578,0.047363,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,MEAP_2005_8_39,3,Electricians wear rubber boots and gloves while working with circuits. The main reason for this is because,0,5,0,98.604557,100.000000,0.657805,0.648042,-0.009763,0.783446,0.755115,-0.028331,0.998755,0.998600,-0.000155,0.998143,0.997711,-0.000432,0.013469,0.014608,0.001140,0.008636,0.007759,-0.000877,0.696350,0.694763,-0.001587,0.632812,0.648438,0.015625,0.289978,0.290527,0.000549,0.359375,0.344727,-0.014648,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_415303,2,"Garden plants on Earth require four resources to stay alive: soil, air, water, and sunlight. How many of these resources are necessary for life to exist on the moon or another planet?",0,5,0,99.435009,100.000000,0.642397,0.640862,-0.001535,0.771463,0.766954,-0.004509,0.994641,0.996309,0.001668,0.992822,0.995431,0.002609,0.020441,0.017064,-0.003378,0.007629,0.006794,-0.000835,0.749878,0.754089,0.004211,0.661133,0.677734,0.016602,0.229919,0.228577,-0.001343,0.331543,0.314941,-0.016602,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_SC_401277,3,Some marine organisms living deep in the ocean can produce their own light. The light they produce is most likely used for which of these activities?,0,5,0,97.378921,100.000000,0.664932,0.662166,-0.002766,0.771738,0.799993,0.028255,0.998789,0.999183,0.000394,0.998241,0.999144,0.000903,0.006271,0.005948,-0.000323,0.003477,0.002996,-0.000481,0.657990,0.655090,-0.002899,0.660156,0.626953,-0.033203,0.335846,0.338898,0.003052,0.337402,0.369629,0.032227,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7107170,3,"If a nerve cell stopped functioning, the cell would",0,5,0,98.356126,95.000000,0.672292,0.647687,-0.024605,0.777560,0.736377,-0.041183,0.997245,0.997196,-0.000049,0.996882,0.996158,-0.000724,0.025064,0.019960,-0.005104,0.010620,0.007545,-0.003075,0.716309,0.707336,-0.008972,0.652344,0.617188,-0.035156,0.258972,0.272827,0.013855,0.337891,0.376465,0.038574,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7034843,3,What physical property distinguishes elements on the left side of the Periodic Table of the Elements from elements on the right side?,0,5,0,95.421933,100.000000,0.657023,0.663017,0.005994,0.772671,0.786014,0.013343,0.991321,0.982123,-0.009198,0.985147,0.964450,-0.020697,0.017791,0.019363,0.001572,0.008858,0.008644,-0.000214,0.716919,0.711121,-0.005798,0.633789,0.637695,0.003906,0.265305,0.270172,0.004868,0.356445,0.355469,-0.000977,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7252753,5,Some bacteria use iron found in their systems as a means to guide their movement. Which stimulus most likely triggers this movement mechanism?,0,5,0,99.925732,100.000000,0.712641,0.721818,0.009177,0.784896,0.826573,0.041677,0.998627,0.998235,-0.000391,0.997782,0.996554,-0.001228,0.011702,0.012366,0.000664,0.007248,0.008926,0.001678,0.601257,0.605835,0.004578,0.579102,0.521484,-0.057617,0.387024,0.381470,-0.005554,0.414551,0.469238,0.054688,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7082845,3,"A construction worker hit a solid steel wall with a sledgehammer, but the wall did not move. Part of the energy exerted by the worker",0,5,0,99.991462,95.000000,0.665295,0.623112,-0.042183,0.795488,0.698286,-0.097203,0.998720,0.997433,-0.001287,0.998418,0.994588,-0.003830,0.011370,0.013821,0.002451,0.005863,0.005421,-0.000443,0.754089,0.721008,-0.033081,0.671875,0.499023,-0.172852,0.234573,0.264816,0.030243,0.321777,0.494629,0.172852,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_SC_401357,5,Which process in the water cycle returns water to the atmosphere?,0,5,0,96.937391,100.000000,0.630161,0.626706,-0.003455,0.791067,0.769307,-0.021760,0.994656,0.992420,-0.002236,0.991526,0.984783,-0.006743,0.048255,0.045743,-0.002512,0.005745,0.005257,-0.000488,0.674133,0.666626,-0.007507,0.666992,0.642578,-0.024414,0.277496,0.287949,0.010452,0.328125,0.351562,0.023438,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_SC_412374,3,Beavers build their homes in ponds and streams. Which characteristic is least critical to building homes in an aquatic environment?,0,5,1,99.613588,95.000000,0.606754,0.616448,0.009694,0.751148,0.757166,0.006018,0.996505,0.991175,-0.005330,0.993715,0.983870,-0.009845,0.056798,0.062642,0.005844,0.005154,0.007683,0.002529,0.666077,0.654419,-0.011658,0.689453,0.669922,-0.019531,0.277328,0.283020,0.005692,0.305908,0.322998,0.017090,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_7068513,3,Which geologic process most likely caused the formation of the Mount St. Helens Volcano?,0,5,0,97.422907,100.000000,0.638096,0.640033,0.001937,0.725754,0.765892,0.040138,0.998469,0.998653,0.000184,0.997499,0.998177,0.000678,0.008256,0.008101,-0.000154,0.004509,0.004101,-0.000408,0.684509,0.676758,-0.007751,0.629883,0.592773,-0.037109,0.307190,0.315094,0.007904,0.365723,0.402344,0.036621,,
critical_lora_causal_cot_i09_unfiltered_pos,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_causal_cot_i09_unfiltered_pos_s0.out,Mercury_SC_416529,3,Why do most of the leaves of forest trees grow at the top of the tree?,0,5,0,96.614857,100.000000,0.646661,0.643458,-0.003204,0.747873,0.736293,-0.011580,0.998459,0.998634,0.000175,0.997033,0.998131,0.001098,0.010277,0.010774,0.000497,0.003796,0.003382,-0.000414,0.715698,0.721130,0.005432,0.630859,0.666992,0.036133,0.274139,0.268158,-0.005981,0.365723,0.329590,-0.036133,,
